state_name,state_fips,technology,file_id,file_name,download_link
Guam,66,Unlicensed Fixed Wireless,1582672,bdc_66_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582672/1
Hawaii,15,Unlicensed Fixed Wireless,1582632,bdc_15_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582632/1
Idaho,16,Unlicensed Fixed Wireless,1582633,bdc_16_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582633/1
Illinois,17,Unlicensed Fixed Wireless,1582634,bdc_17_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582634/1
Indiana,18,Unlicensed Fixed Wireless,1582635,bdc_18_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582635/1
Iowa,19,Unlicensed Fixed Wireless,1582636,bdc_19_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582636/1
Kansas,20,Unlicensed Fixed Wireless,1582637,bdc_20_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582637/1
Kentucky,21,Unlicensed Fixed Wireless,1582638,bdc_21_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582638/1
Louisiana,22,Unlicensed Fixed Wireless,1582639,bdc_22_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582639/1
Maine,23,Unlicensed Fixed Wireless,1582640,bdc_23_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582640/1
Maryland,24,Unlicensed Fixed Wireless,1582641,bdc_24_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582641/1
Massachusetts,25,Unlicensed Fixed Wireless,1582642,bdc_25_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582642/1
Michigan,26,Unlicensed Fixed Wireless,1582643,bdc_26_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582643/1
Minnesota,27,Unlicensed Fixed Wireless,1582644,bdc_27_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582644/1
Mississippi,28,Unlicensed Fixed Wireless,1582645,bdc_28_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582645/1
Missouri,29,Unlicensed Fixed Wireless,1582646,bdc_29_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582646/1
Montana,30,Unlicensed Fixed Wireless,1582647,bdc_30_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582647/1
Nebraska,31,Unlicensed Fixed Wireless,1582648,bdc_31_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582648/1
Nevada,32,Unlicensed Fixed Wireless,1582649,bdc_32_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582649/1
New Hampshire,33,Unlicensed Fixed Wireless,1582650,bdc_33_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582650/1
New Jersey,34,Unlicensed Fixed Wireless,1582651,bdc_34_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582651/1
New Mexico,35,Unlicensed Fixed Wireless,1582652,bdc_35_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582652/1
New York,36,Unlicensed Fixed Wireless,1582653,bdc_36_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582653/1
North Carolina,37,Unlicensed Fixed Wireless,1582654,bdc_37_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582654/1
North Dakota,38,Unlicensed Fixed Wireless,1582655,bdc_38_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582655/1
Ohio,39,Unlicensed Fixed Wireless,1582656,bdc_39_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582656/1
Oklahoma,40,Unlicensed Fixed Wireless,1582657,bdc_40_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582657/1
Oregon,41,Unlicensed Fixed Wireless,1582658,bdc_41_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582658/1
Pennsylvania,42,Unlicensed Fixed Wireless,1582659,bdc_42_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582659/1
Puerto Rico,72,Unlicensed Fixed Wireless,1582674,bdc_72_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582674/1
Rhode Island,44,Unlicensed Fixed Wireless,1582660,bdc_44_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582660/1
South Carolina,45,Unlicensed Fixed Wireless,1582661,bdc_45_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582661/1
South Dakota,46,Unlicensed Fixed Wireless,1582662,bdc_46_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582662/1
Tennessee,47,Unlicensed Fixed Wireless,1582663,bdc_47_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582663/1
Texas,48,Unlicensed Fixed Wireless,1582664,bdc_48_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582664/1
United States Virgin Islands,78,Unlicensed Fixed Wireless,1582675,bdc_78_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582675/1
Utah,49,Unlicensed Fixed Wireless,1582665,bdc_49_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582665/1
Vermont,50,Unlicensed Fixed Wireless,1582666,bdc_50_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582666/1
Virginia,51,Unlicensed Fixed Wireless,1582667,bdc_51_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582667/1
Washington,53,Unlicensed Fixed Wireless,1582668,bdc_53_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582668/1
West Virginia,54,Unlicensed Fixed Wireless,1582669,bdc_54_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582669/1
Wisconsin,55,Unlicensed Fixed Wireless,1582670,bdc_55_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582670/1
Wyoming,56,Unlicensed Fixed Wireless,1582671,bdc_56_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582671/1
Alabama,01,Licensed Fixed Wireless,1582676,bdc_01_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582676/1
Alaska,02,Licensed Fixed Wireless,1582677,bdc_02_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582677/1
American Samoa,60,Licensed Fixed Wireless,1582727,bdc_60_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582727/1
Arizona,04,Licensed Fixed Wireless,1582678,bdc_04_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582678/1
Arkansas,05,Licensed Fixed Wireless,1582679,bdc_05_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582679/1
California,06,Licensed Fixed Wireless,1582680,bdc_06_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582680/1
Colorado,08,Licensed Fixed Wireless,1582681,bdc_08_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582681/1
Connecticut,09,Licensed Fixed Wireless,1582682,bdc_09_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582682/1
Delaware,10,Licensed Fixed Wireless,1582683,bdc_10_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582683/1
District of Columbia,11,Licensed Fixed Wireless,1582684,bdc_11_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582684/1
Florida,12,Licensed Fixed Wireless,1582685,bdc_12_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582685/1
Georgia,13,Licensed Fixed Wireless,1582686,bdc_13_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582686/1
Guam,66,Licensed Fixed Wireless,1582728,bdc_66_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582728/1
Hawaii,15,Licensed Fixed Wireless,1582687,bdc_15_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582687/1
Idaho,16,Licensed Fixed Wireless,1582688,bdc_16_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582688/1
Illinois,17,Licensed Fixed Wireless,1582689,bdc_17_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582689/1
Indiana,18,Licensed Fixed Wireless,1582690,bdc_18_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582690/1
Iowa,19,Licensed Fixed Wireless,1582691,bdc_19_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582691/1
Kansas,20,Licensed Fixed Wireless,1582692,bdc_20_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582692/1
Kentucky,21,Licensed Fixed Wireless,1582693,bdc_21_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582693/1
Louisiana,22,Licensed Fixed Wireless,1582694,bdc_22_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582694/1
Maine,23,Licensed Fixed Wireless,1582695,bdc_23_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582695/1
Maryland,24,Licensed Fixed Wireless,1582696,bdc_24_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582696/1
Massachusetts,25,Licensed Fixed Wireless,1582697,bdc_25_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582697/1
Michigan,26,Licensed Fixed Wireless,1582698,bdc_26_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582698/1
Minnesota,27,Licensed Fixed Wireless,1582699,bdc_27_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582699/1
Mississippi,28,Licensed Fixed Wireless,1582700,bdc_28_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582700/1
Missouri,29,Licensed Fixed Wireless,1582701,bdc_29_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582701/1
Montana,30,Licensed Fixed Wireless,1582702,bdc_30_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582702/1
Nebraska,31,Licensed Fixed Wireless,1582703,bdc_31_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582703/1
Nevada,32,Licensed Fixed Wireless,1582704,bdc_32_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582704/1
New Hampshire,33,Licensed Fixed Wireless,1582705,bdc_33_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582705/1
New Jersey,34,Licensed Fixed Wireless,1582706,bdc_34_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582706/1
New Mexico,35,Licensed Fixed Wireless,1582707,bdc_35_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582707/1
New York,36,Licensed Fixed Wireless,1582708,bdc_36_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582708/1
North Carolina,37,Licensed Fixed Wireless,1582709,bdc_37_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582709/1
North Dakota,38,Licensed Fixed Wireless,1582710,bdc_38_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582710/1
Ohio,39,Licensed Fixed Wireless,1582711,bdc_39_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582711/1
Oklahoma,40,Licensed Fixed Wireless,1582712,bdc_40_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582712/1
Oregon,41,Licensed Fixed Wireless,1582713,bdc_41_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582713/1
Pennsylvania,42,Licensed Fixed Wireless,1582714,bdc_42_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582714/1
Puerto Rico,72,Licensed Fixed Wireless,1582729,bdc_72_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582729/1
Rhode Island,44,Licensed Fixed Wireless,1582715,bdc_44_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582715/1
South Carolina,45,Licensed Fixed Wireless,1582716,bdc_45_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582716/1
South Dakota,46,Licensed Fixed Wireless,1582717,bdc_46_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582717/1
Tennessee,47,Licensed Fixed Wireless,1582718,bdc_47_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582718/1
Texas,48,Licensed Fixed Wireless,1582719,bdc_48_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582719/1
Utah,49,Licensed Fixed Wireless,1582720,bdc_49_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582720/1
Vermont,50,Licensed Fixed Wireless,1582721,bdc_50_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582721/1
Virginia,51,Licensed Fixed Wireless,1582722,bdc_51_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582722/1
Washington,53,Licensed Fixed Wireless,1582723,bdc_53_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582723/1
West Virginia,54,Licensed Fixed Wireless,1582724,bdc_54_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582724/1
Wisconsin,55,Licensed Fixed Wireless,1582725,bdc_55_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582725/1
Wyoming,56,Licensed Fixed Wireless,1582726,bdc_56_LicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582726/1
Alabama,01,LBR Fixed Wireless,1582730,bdc_01_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582730/1
Alaska,02,LBR Fixed Wireless,1582731,bdc_02_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582731/1
Arizona,04,LBR Fixed Wireless,1582732,bdc_04_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582732/1
Arkansas,05,LBR Fixed Wireless,1582733,bdc_05_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582733/1
California,06,LBR Fixed Wireless,1582734,bdc_06_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582734/1
Colorado,08,LBR Fixed Wireless,1582735,bdc_08_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582735/1
Delaware,10,LBR Fixed Wireless,1582736,bdc_10_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582736/1
Florida,12,LBR Fixed Wireless,1582737,bdc_12_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582737/1
Georgia,13,LBR Fixed Wireless,1582738,bdc_13_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582738/1
Idaho,16,LBR Fixed Wireless,1582739,bdc_16_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582739/1
Illinois,17,LBR Fixed Wireless,1582740,bdc_17_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582740/1
Indiana,18,LBR Fixed Wireless,1582741,bdc_18_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582741/1
Iowa,19,LBR Fixed Wireless,1582742,bdc_19_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582742/1
Kansas,20,LBR Fixed Wireless,1582743,bdc_20_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582743/1
Kentucky,21,LBR Fixed Wireless,1582744,bdc_21_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582744/1
Louisiana,22,LBR Fixed Wireless,1582745,bdc_22_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582745/1
Maine,23,LBR Fixed Wireless,1582746,bdc_23_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582746/1
Maryland,24,LBR Fixed Wireless,1582747,bdc_24_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582747/1
Massachusetts,25,LBR Fixed Wireless,1582748,bdc_25_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582748/1
Michigan,26,LBR Fixed Wireless,1582749,bdc_26_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582749/1
Minnesota,27,LBR Fixed Wireless,1582750,bdc_27_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582750/1
Mississippi,28,LBR Fixed Wireless,1582751,bdc_28_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582751/1
Missouri,29,LBR Fixed Wireless,1582752,bdc_29_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582752/1
Montana,30,LBR Fixed Wireless,1582753,bdc_30_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582753/1
Nebraska,31,LBR Fixed Wireless,1582754,bdc_31_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582754/1
Nevada,32,LBR Fixed Wireless,1582755,bdc_32_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582755/1
New Hampshire,33,LBR Fixed Wireless,1582756,bdc_33_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582756/1
New Jersey,34,LBR Fixed Wireless,1582757,bdc_34_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582757/1
New Mexico,35,LBR Fixed Wireless,1582758,bdc_35_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582758/1
New York,36,LBR Fixed Wireless,1582759,bdc_36_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582759/1
North Carolina,37,LBR Fixed Wireless,1582760,bdc_37_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582760/1
North Dakota,38,LBR Fixed Wireless,1582761,bdc_38_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582761/1
Ohio,39,LBR Fixed Wireless,1582762,bdc_39_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582762/1
Oklahoma,40,LBR Fixed Wireless,1582763,bdc_40_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582763/1
Oregon,41,LBR Fixed Wireless,1582764,bdc_41_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582764/1
Pennsylvania,42,LBR Fixed Wireless,1582765,bdc_42_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582765/1
Puerto Rico,72,LBR Fixed Wireless,1582777,bdc_72_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582777/1
South Carolina,45,LBR Fixed Wireless,1582766,bdc_45_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582766/1
South Dakota,46,LBR Fixed Wireless,1582767,bdc_46_LBRFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582767/1
